ImageName,Age,Gender,Race,Expression,Glass,beauty
194595.jpg,44,-1,2,1,-1,44.91
194599.jpg,37,1,3,1,-1,20.27
194600.jpg,31,-1,2,1,-1,51.31
194607.jpg,65,1,2,-1,-1,29.09
194608.jpg,22,-1,2,-1,-1,72.25
194610.jpg,42,1,3,1,-1,24.06
194614.jpg,25,-1,3,1,-1,40.5
194615.jpg,41,-1,2,1,-1,58.5
194619.jpg,36,-1,2,-1,1,51.59
194623.jpg,35,-1,2,-1,-1,62.84
194627.jpg,58,1,2,-1,1,23.45
194628.jpg,39,1,2,1,-1,59.91
194630.jpg,24,-1,2,-1,-1,49.13
194637.jpg,27,-1,1,1,-1,60.13
194643.jpg,32,-1,2,1,-1,52.19
194653.jpg,67,1,2,-1,-1,16.28
194656.jpg,43,1,2,-1,-1,40.03
194664.jpg,54,1,2,1,-1,19.34
194668.jpg,30,-1,2,1,-1,64.75
194674.jpg,33,-1,2,-1,-1,73.38
194679.jpg,58,1,2,-1,-1,20.52
194690.jpg,28,-1,2,1,-1,79.13
194703.jpg,28,1,2,-1,-1,56.63
194713.jpg,23,-1,2,-1,-1,66
194727.jpg,35,1,2,-1,-1,57.63
194752.jpg,23,-1,1,-1,-1,63.75
194755.jpg,32,-1,2,-1,-1,36.78
194757.jpg,62,-1,2,1,-1,43.84
194760.jpg,26,-1,1,-1,-1,74.5
194776.jpg,29,-1,2,1,-1,63.09
194786.jpg,37,-1,2,1,-1,57.09
194790.jpg,33,-1,2,1,-1,51.41
194792.jpg,42,1,2,1,-1,50.72
194796.jpg,31,-1,1,-1,-1,77.81
194797.jpg,49,1,2,1,-1,62.78
194801.jpg,34,1,2,-1,-1,74.44
194823.jpg,22,1,2,-1,-1,77.31
194826.jpg,32,1,2,-1,-1,57.78
194837.jpg,29,-1,2,2,-1,51.97
194841.jpg,27,-1,2,-1,-1,62.81
194862.jpg,39,-1,2,1,-1,65.13
194864.jpg,34,-1,2,1,-1,30.25
194866.jpg,28,-1,1,1,-1,73.13
194871.jpg,35,1,2,-1,-1,51.72
194879.jpg,23,-1,3,1,-1,46.22
194890.jpg,33,-1,2,1,-1,54.56
194892.jpg,58,1,2,-1,-1,11.66
194895.jpg,35,1,2,1,-1,68.69
194908.jpg,35,1,3,1,-1,37.41
194909.jpg,24,-1,1,-1,-1,75.31
194912.jpg,28,-1,2,1,-1,70.13
194914.jpg,50,1,2,-1,-1,37.34
194917.jpg,26,1,2,-1,-1,71.56
194926.jpg,23,-1,2,-1,-1,62.84
194931.jpg,31,1,2,1,-1,70.69
194943.jpg,39,-1,3,1,-1,42.09
194950.jpg,28,-1,2,-1,-1,78.81
194977.jpg,64,1,2,-1,-1,33.59
194979.jpg,23,1,2,-1,-1,67.38
194992.jpg,26,-1,2,-1,-1,54.59
194996.jpg,40,1,2,-1,-1,54.78
195002.jpg,49,-1,2,1,-1,42.22
195005.jpg,25,-1,2,-1,-1,56.81
195012.jpg,29,-1,2,-1,-1,68.63
195022.jpg,22,-1,1,-1,-1,67.56
195036.jpg,28,-1,2,-1,-1,70.63
195039.jpg,32,-1,2,-1,-1,50.53
195054.jpg,36,1,2,-1,-1,62.81
195056.jpg,50,1,2,1,-1,60.81
195057.jpg,24,-1,2,-1,-1,75.75
195060.jpg,33,-1,2,1,-1,69.56
195061.jpg,32,1,3,1,-1,64.44
195072.jpg,23,-1,1,-1,-1,62.78
195075.jpg,34,-1,2,1,-1,62.63
195077.jpg,40,1,2,1,-1,56.03
195078.jpg,28,-1,2,1,-1,47.81
195083.jpg,37,1,2,-1,-1,67.38
195084.jpg,28,1,2,-1,-1,50.03
195089.jpg,25,-1,2,-1,-1,73.94
195090.jpg,30,-1,2,-1,1,54.53
195093.jpg,35,1,2,1,-1,57.38
195115.jpg,44,1,2,1,-1,55.38
195118.jpg,32,-1,2,-1,-1,53.66
195125.jpg,32,-1,2,-1,-1,78.75
195135.jpg,28,-1,2,-1,-1,70
195152.jpg,25,-1,0,-1,-1,72.63
195160.jpg,33,1,2,1,-1,51.34
195191.jpg,42,1,3,1,-1,31.44
195210.jpg,39,1,3,1,-1,28.02
195213.jpg,32,1,2,1,-1,62.31
195223.jpg,23,1,3,-1,-1,43.59
195232.jpg,30,-1,2,-1,-1,59.09
195241.jpg,27,-1,2,1,-1,70.94
195248.jpg,43,1,1,1,1,43.06
195258.jpg,32,-1,3,1,-1,26.33
195267.jpg,26,1,2,-1,-1,62.56
195271.jpg,54,-1,2,-1,1,48.09
195274.jpg,32,-1,2,-1,-1,55.31
195278.jpg,41,-1,2,1,-1,49.69
195279.jpg,33,-1,2,1,-1,37
195282.jpg,28,-1,2,-1,-1,68
195284.jpg,45,1,2,-1,-1,61.06
195304.jpg,32,-1,2,-1,-1,60
195313.jpg,24,-1,2,-1,-1,52.34
195315.jpg,38,-1,2,-1,-1,59.28
195316.jpg,23,-1,1,1,-1,64.44
195331.jpg,33,-1,3,1,-1,41.31
195341.jpg,32,-1,2,-1,-1,75.56
195342.jpg,56,1,2,1,1,21.28
195348.jpg,26,-1,2,-1,-1,69
195350.jpg,37,-1,2,-1,-1,74.94
195368.jpg,30,-1,2,-1,-1,77.44
195369.jpg,40,-1,2,1,-1,45.88
195371.jpg,27,-1,2,1,-1,63.31
195376.jpg,29,-1,2,-1,-1,33.22
195390.jpg,32,-1,2,1,-1,56.91
195391.jpg,61,-1,2,2,-1,39.13
195433.jpg,40,1,2,1,-1,63
195440.jpg,26,-1,2,-1,-1,62.25
195450.jpg,31,-1,2,1,-1,67.75
195459.jpg,31,-1,2,1,-1,54.13
195477.jpg,29,-1,2,-1,-1,62.78
195482.jpg,45,1,2,1,-1,39.97
195483.jpg,38,-1,3,-1,-1,33.78
195489.jpg,25,-1,2,-1,-1,58.47
195493.jpg,33,-1,2,-1,-1,64.81
195508.jpg,38,1,3,-1,-1,38.44
195511.jpg,30,-1,2,1,-1,73.25
195512.jpg,33,-1,2,-1,-1,71.5
195528.jpg,51,1,2,-1,-1,39.41
195535.jpg,38,1,2,-1,-1,64.06
195546.jpg,24,-1,2,1,-1,72.25
195547.jpg,34,-1,2,1,-1,60.72
195549.jpg,28,-1,2,-1,-1,76.69
195558.jpg,31,-1,2,1,-1,71.19
195565.jpg,40,1,3,-1,-1,51.91
195579.jpg,47,-1,2,1,-1,43.69
195580.jpg,25,-1,2,1,-1,57.81
195597.jpg,23,-1,1,-1,-1,72.5
195602.jpg,32,-1,2,1,-1,53.06
195605.jpg,33,-1,2,2,-1,36.91
195614.jpg,36,1,2,1,-1,63.66
195617.jpg,26,-1,2,-1,-1,47.78
195619.jpg,32,-1,2,1,-1,72.19
195630.jpg,24,-1,1,-1,-1,82.63
195639.jpg,25,-1,2,-1,-1,73.06
195650.jpg,28,-1,2,1,-1,80.5
195661.jpg,43,-1,2,1,-1,49.06
195665.jpg,32,-1,2,-1,-1,72.56
195673.jpg,51,1,2,-1,1,25.23
195678.jpg,26,-1,1,-1,-1,71.44
195694.jpg,43,1,2,-1,-1,66.38
195699.jpg,31,-1,2,1,-1,46.97
195731.jpg,29,-1,2,1,-1,52.19
195732.jpg,23,-1,1,1,-1,56.03
195738.jpg,38,-1,2,1,-1,62.5
195739.jpg,36,-1,2,2,-1,53.78
195742.jpg,31,-1,2,1,-1,59.84
195747.jpg,25,-1,2,-1,-1,73.63
195748.jpg,32,-1,2,1,-1,67.69
195751.jpg,29,1,2,-1,-1,61.38
195754.jpg,42,1,2,-1,-1,60.91
195755.jpg,58,1,2,1,-1,23.36
195756.jpg,34,-1,2,1,-1,57.06
195772.jpg,32,-1,0,1,-1,53.91
195800.jpg,32,-1,2,-1,-1,67.81
195814.jpg,31,-1,2,-1,-1,72.44
195822.jpg,36,1,2,1,-1,59.13
195831.jpg,47,1,2,-1,-1,25.55
195837.jpg,52,1,2,1,-1,56.22
195841.jpg,39,-1,2,1,-1,48.38
195842.jpg,30,-1,2,1,-1,55.63
195846.jpg,32,1,2,-1,-1,74.31
195847.jpg,52,1,2,1,-1,17.8
195853.jpg,31,1,2,-1,-1,71.56
195854.jpg,34,-1,2,-1,-1,65.5
195855.jpg,41,1,2,-1,-1,36.91
195871.jpg,46,-1,2,1,1,45.59
195895.jpg,38,-1,2,1,-1,38.72
195904.jpg,26,-1,2,-1,-1,65.56
195905.jpg,29,-1,2,1,-1,66.38
195919.jpg,36,1,3,1,-1,23.61
195927.jpg,30,-1,2,-1,-1,55.88
195928.jpg,63,1,2,2,1,39.31
195929.jpg,35,1,2,-1,-1,60.78
195944.jpg,34,1,2,-1,-1,51.06
195949.jpg,29,-1,2,1,-1,71.81
195950.jpg,23,-1,1,1,-1,70.63
195953.jpg,34,-1,3,2,-1,31.58
195957.jpg,35,-1,2,-1,-1,41.84
195958.jpg,32,-1,2,1,-1,56.31
195965.jpg,37,1,3,-1,1,32.34
195968.jpg,29,-1,2,-1,-1,63.81
195972.jpg,29,-1,2,1,-1,65.94
195978.jpg,23,-1,1,1,-1,68.75
195988.jpg,23,-1,1,-1,-1,66.38
195992.jpg,23,-1,1,1,-1,77.56
196005.jpg,62,-1,2,-1,-1,59.75
196010.jpg,55,1,3,2,-1,14.14
196012.jpg,45,1,1,-1,-1,27.13
196013.jpg,32,-1,2,-1,-1,72.19
196014.jpg,31,-1,2,1,-1,72.75
196032.jpg,23,-1,1,-1,-1,51.69
196040.jpg,38,1,2,1,-1,69.06
196047.jpg,44,1,2,-1,-1,60.5
196053.jpg,22,-1,1,1,-1,82.56
196058.jpg,43,1,2,1,-1,54.06
196059.jpg,38,1,2,-1,-1,64.81
196062.jpg,43,-1,2,2,1,56.38
196072.jpg,33,-1,2,1,-1,61.34
196085.jpg,33,-1,1,-1,-1,66.44
196090.jpg,25,1,2,-1,-1,67.75
196101.jpg,39,1,2,-1,-1,60.25
196112.jpg,31,-1,2,1,-1,77.88
196113.jpg,28,-1,2,1,-1,67.31
196119.jpg,36,-1,2,1,-1,58.31
196120.jpg,24,-1,2,1,-1,48.81
196126.jpg,41,1,2,1,-1,53.59
196129.jpg,31,1,3,1,-1,28.61
196130.jpg,32,-1,2,-1,-1,77.63
196162.jpg,58,1,2,1,-1,12.2
196163.jpg,35,-1,2,1,-1,58.38
196172.jpg,67,1,2,2,1,46.38
196179.jpg,29,-1,3,1,-1,44.88
196181.jpg,33,-1,2,1,-1,59.88
196188.jpg,29,-1,2,1,-1,63.78
196196.jpg,26,-1,2,-1,-1,64.25
196198.jpg,32,-1,2,1,-1,65.38
196206.jpg,29,-1,2,-1,-1,73.75
196208.jpg,28,1,1,-1,-1,49
196215.jpg,23,-1,0,-1,-1,68.38
196216.jpg,39,1,2,1,-1,54.34
196220.jpg,30,-1,2,1,-1,65.81
196224.jpg,31,-1,2,1,-1,62.59
196226.jpg,32,-1,2,1,-1,65.44
196228.jpg,38,1,3,1,-1,48.03
196236.jpg,34,-1,2,-1,-1,71.38
196243.jpg,29,1,2,-1,-1,69.25
196248.jpg,42,1,2,-1,1,21.95
196249.jpg,28,1,3,-1,-1,40.72
196251.jpg,47,1,2,1,-1,32.09
196277.jpg,25,-1,2,-1,1,51.25
196278.jpg,33,-1,2,-1,-1,66.31
196279.jpg,26,-1,1,-1,-1,65
196281.jpg,24,-1,2,-1,-1,68.88
196288.jpg,34,-1,2,-1,-1,70.31
196294.jpg,24,-1,1,-1,-1,57.16
196301.jpg,31,-1,2,1,-1,63.31
196308.jpg,27,-1,2,-1,-1,43.84
196311.jpg,50,1,2,1,-1,55.19
196313.jpg,30,-1,2,1,-1,71.75
196315.jpg,25,-1,1,1,-1,62.38
196325.jpg,40,1,1,-1,-1,48.09
196342.jpg,30,-1,2,-1,-1,67.25
196346.jpg,28,-1,2,-1,-1,75.63
196349.jpg,48,1,2,1,-1,47.38
196353.jpg,34,-1,2,1,-1,66.69
196354.jpg,32,-1,2,1,-1,83.38
196368.jpg,44,1,2,1,-1,50.13
196371.jpg,33,-1,2,1,-1,58.63
196372.jpg,52,1,2,1,1,32.84
196404.jpg,32,-1,0,1,-1,68.56
196408.jpg,25,-1,2,-1,-1,60.34
196415.jpg,24,-1,3,-1,-1,41.91
196419.jpg,38,-1,2,1,-1,62.84
196423.jpg,30,-1,2,1,-1,57.41
196427.jpg,33,-1,2,-1,-1,67.38
196431.jpg,69,-1,3,-1,-1,30.39
196436.jpg,25,-1,2,-1,-1,62.84
196439.jpg,32,-1,2,1,-1,68.81
196440.jpg,33,-1,2,1,-1,53.25
196452.jpg,26,-1,2,-1,-1,68.25
196455.jpg,26,-1,2,1,-1,63.53
196475.jpg,43,-1,2,-1,-1,32.84
196477.jpg,24,-1,2,1,-1,60.81
196486.jpg,31,-1,2,-1,-1,80.63
196491.jpg,25,-1,2,-1,-1,69.56
196506.jpg,24,-1,1,1,-1,69.5
196507.jpg,33,1,2,-1,-1,51.5
196509.jpg,34,1,2,1,-1,49.28
196512.jpg,38,1,2,1,-1,59.78
196513.jpg,31,1,2,-1,-1,66.94
196514.jpg,41,-1,2,1,-1,53.59
196519.jpg,22,-1,2,-1,-1,63
196531.jpg,24,-1,2,-1,-1,35
196545.jpg,48,1,1,-1,-1,54.69
196550.jpg,44,1,2,-1,-1,57.81
196561.jpg,32,-1,3,1,-1,38.59
196571.jpg,53,1,2,-1,-1,29.39
196576.jpg,42,-1,2,1,-1,61.25
196578.jpg,30,-1,2,-1,-1,71.44
196580.jpg,32,1,2,1,-1,68.63
196584.jpg,24,-1,2,-1,-1,63.19
196593.jpg,22,1,2,-1,-1,67.88
196602.jpg,34,1,2,-1,-1,76.69
196603.jpg,40,-1,2,1,-1,63.84
196652.jpg,51,1,2,-1,-1,44.38
196654.jpg,29,1,2,1,-1,57.88
196657.jpg,26,1,3,-1,-1,31.84
196663.jpg,26,-1,2,1,-1,62.56
196665.jpg,30,1,2,-1,-1,54.25
196668.jpg,33,-1,2,1,-1,60.56
196669.jpg,35,-1,2,1,-1,32.31
196678.jpg,29,-1,3,-1,-1,63.09
196680.jpg,26,-1,2,-1,-1,67.06
196681.jpg,35,-1,2,2,-1,37.66
196685.jpg,50,1,2,1,-1,34.69
196689.jpg,28,-1,2,-1,-1,69.81
196695.jpg,39,-1,2,1,-1,27.92
196703.jpg,31,1,2,-1,-1,70.31
196722.jpg,29,-1,2,1,-1,63
196724.jpg,33,-1,2,1,-1,34.13
196728.jpg,23,-1,2,-1,-1,61.72
196747.jpg,40,1,0,-1,-1,30.61
196751.jpg,44,1,3,1,-1,20.94
196754.jpg,32,-1,2,1,-1,56.31
196755.jpg,58,1,2,1,-1,36.47
196794.jpg,27,-1,1,-1,-1,59.56
196804.jpg,68,1,2,-1,1,49.34
196805.jpg,40,1,2,-1,-1,24.5
196814.jpg,30,-1,2,1,-1,68.88
196816.jpg,64,1,2,-1,1,41.22
196824.jpg,33,1,1,1,-1,60.78
196840.jpg,35,1,2,-1,1,51.5
196844.jpg,32,-1,2,1,-1,72.06
196846.jpg,26,-1,2,-1,-1,64.5
196858.jpg,40,1,2,-1,-1,55.81
196860.jpg,24,-1,2,-1,-1,53.75
196922.jpg,30,-1,2,1,-1,72.25
196925.jpg,27,-1,2,-1,-1,78
196927.jpg,24,-1,3,-1,-1,44.41
196930.jpg,33,1,2,-1,-1,74.94
196935.jpg,33,-1,2,-1,-1,70.13
196941.jpg,32,1,2,-1,-1,62.81
196943.jpg,29,-1,2,1,-1,72.94
196944.jpg,55,-1,2,1,-1,47.34
196951.jpg,22,-1,2,-1,-1,59.16
196955.jpg,32,1,2,1,-1,50.63
196958.jpg,31,-1,2,1,-1,47.44
196962.jpg,26,-1,2,1,-1,54.63
196969.jpg,56,1,2,1,-1,40.88
196974.jpg,30,-1,2,-1,-1,61.91
196977.jpg,24,-1,1,-1,-1,67
196983.jpg,37,-1,2,-1,-1,44.41
196993.jpg,28,-1,2,1,-1,50.41
196997.jpg,32,1,2,-1,-1,51.31
197003.jpg,32,-1,2,1,-1,71.13
197004.jpg,31,-1,2,1,-1,63.5
197019.jpg,29,-1,2,-1,-1,60.38
197021.jpg,24,-1,2,1,-1,59.5
197022.jpg,33,-1,2,1,-1,65.5
197023.jpg,40,1,3,-1,1,44.75
197026.jpg,31,-1,2,-1,-1,66.06
197030.jpg,38,1,2,1,-1,52.28
197045.jpg,44,1,2,-1,-1,47.53
197058.jpg,42,1,2,1,-1,45.47
197071.jpg,33,1,3,1,-1,33.06
197072.jpg,38,1,2,-1,-1,59.88
197078.jpg,29,-1,2,1,-1,58.53
197086.jpg,32,-1,2,1,-1,48.31
197088.jpg,41,-1,2,2,-1,60.56
197102.jpg,32,-1,2,-1,-1,67.69
197119.jpg,42,1,2,-1,-1,28.52
197140.jpg,30,-1,2,-1,-1,68.13
197144.jpg,23,-1,1,1,-1,75
197149.jpg,26,-1,2,1,-1,71
197162.jpg,23,-1,1,1,-1,77.63
197167.jpg,33,-1,2,1,-1,47.56
197172.jpg,30,-1,2,1,-1,73.5
197175.jpg,38,1,3,-1,-1,59.47
197183.jpg,21,-1,2,-1,-1,56.91
197185.jpg,30,1,2,-1,-1,66.5
197197.jpg,37,1,2,-1,-1,52.66
197201.jpg,32,1,2,-1,-1,74.63
197202.jpg,38,1,2,-1,-1,48.97
197206.jpg,31,-1,2,-1,-1,64.81
197213.jpg,35,1,2,1,-1,56.22
197214.jpg,26,-1,2,1,-1,37.03
197221.jpg,41,1,3,-1,1,27.27
197236.jpg,31,-1,1,1,-1,57.03
197247.jpg,29,-1,2,1,-1,69
197250.jpg,32,-1,2,1,-1,59.59
197251.jpg,18,-1,2,1,-1,48.38
197259.jpg,33,1,2,1,-1,68
197273.jpg,33,-1,2,1,-1,66.81
197279.jpg,35,-1,2,-1,-1,68.38
197283.jpg,24,-1,2,-1,-1,64.25
197287.jpg,27,-1,2,-1,-1,81.94
197293.jpg,30,-1,2,1,-1,53
197319.jpg,26,-1,2,-1,-1,71.63
197320.jpg,24,1,1,-1,-1,70
197334.jpg,32,1,2,-1,-1,70.88
197335.jpg,31,-1,2,-1,-1,74.19
197345.jpg,43,1,2,-1,-1,54.53
197349.jpg,42,-1,2,-1,-1,35.81
197351.jpg,67,1,2,1,-1,23.47
197356.jpg,29,-1,0,1,-1,63.19
197358.jpg,34,1,2,-1,-1,67.06
197360.jpg,40,-1,2,1,-1,61.41
197361.jpg,51,1,2,-1,-1,59.66
197363.jpg,31,-1,2,-1,-1,68.5
197379.jpg,44,1,2,1,-1,59.78
197395.jpg,24,-1,2,-1,-1,62.22
197397.jpg,51,1,3,-1,-1,56
197408.jpg,25,-1,2,-1,-1,71.44
197410.jpg,34,1,2,-1,-1,57.28
197416.jpg,29,-1,2,-1,-1,79.5
197422.jpg,25,-1,2,-1,-1,56
197427.jpg,29,1,3,-1,1,47.13
197442.jpg,30,-1,2,1,-1,79.25
197447.jpg,32,-1,2,1,-1,59.41
197453.jpg,32,-1,2,1,-1,54
197456.jpg,32,-1,2,1,-1,63.84
197461.jpg,23,1,1,-1,1,53.84
197462.jpg,40,1,2,1,-1,68.13
197466.jpg,29,1,3,1,-1,45.97
197470.jpg,32,-1,2,-1,-1,66.25
197482.jpg,55,-1,2,-1,1,42
197497.jpg,32,1,2,-1,-1,54.66
197504.jpg,61,1,3,-1,1,12.16
197506.jpg,34,-1,2,1,-1,50.34
197511.jpg,38,1,2,-1,1,49.44
197513.jpg,39,-1,2,-1,-1,41.53
197522.jpg,25,-1,2,-1,-1,73.94
197526.jpg,40,1,2,1,-1,62.81
197530.jpg,43,1,2,1,-1,59.75
197539.jpg,55,1,2,1,-1,38.81
197544.jpg,30,1,3,1,-1,59.88
197545.jpg,31,-1,2,1,-1,51.28
197547.jpg,31,-1,2,1,1,44.13
197550.jpg,47,1,2,-1,-1,51.59
197556.jpg,32,-1,2,1,-1,76.19
197571.jpg,25,-1,2,-1,-1,69.94
197573.jpg,22,-1,1,-1,-1,56.53
197578.jpg,32,-1,2,1,-1,48.16
197582.jpg,23,-1,1,1,-1,55.75
197586.jpg,29,-1,2,1,-1,59.53
197591.jpg,44,-1,2,1,-1,49.59
197592.jpg,33,-1,2,1,-1,65.88
197595.jpg,37,-1,2,1,-1,35.69
197596.jpg,29,-1,2,1,1,56.19
197600.jpg,28,-1,2,-1,-1,69.94
197605.jpg,42,1,3,1,1,31.83
197607.jpg,23,-1,2,-1,-1,54.84
197612.jpg,30,-1,2,1,-1,55.38
197617.jpg,29,-1,2,1,-1,64.94
197628.jpg,31,1,2,1,-1,68.25
197636.jpg,68,1,2,1,-1,11.55
197637.jpg,30,-1,2,1,-1,72.69
197643.jpg,31,1,2,1,-1,70
197646.jpg,28,-1,2,1,-1,40.38
197653.jpg,47,1,2,1,-1,46.72
197667.jpg,26,-1,2,-1,-1,75
197670.jpg,26,-1,2,1,-1,68.19
197684.jpg,28,-1,2,-1,-1,72.5
197685.jpg,23,1,2,-1,-1,67.19
197689.jpg,24,-1,2,-1,-1,72.75
197693.jpg,40,1,2,-1,-1,58.06
197695.jpg,35,1,3,-1,-1,30.19
197724.jpg,26,-1,2,-1,-1,74.75
197734.jpg,28,1,2,-1,-1,70.19
197736.jpg,33,1,2,1,-1,57.88
197746.jpg,33,-1,2,1,-1,61.28
197759.jpg,40,1,2,1,-1,54.31
197774.jpg,44,1,2,-1,1,18.02
197775.jpg,30,-1,2,1,-1,57.13
197788.jpg,32,-1,2,1,-1,68.94
197791.jpg,33,-1,2,-1,-1,70.94
197795.jpg,31,-1,2,-1,-1,60.78
197806.jpg,48,-1,2,-1,-1,51.91
197808.jpg,36,-1,2,1,-1,62.66
197815.jpg,32,-1,2,2,-1,43.06
197821.jpg,31,-1,2,1,-1,57.44
197826.jpg,29,-1,2,1,-1,77.81
197829.jpg,28,-1,2,-1,-1,79.13
197841.jpg,41,-1,2,1,-1,33.06
197865.jpg,23,1,2,-1,-1,74.44
197891.jpg,33,-1,2,1,-1,67.81
197892.jpg,27,-1,2,1,-1,65
197904.jpg,64,1,2,1,-1,32.84
197908.jpg,24,-1,2,1,-1,61.78
197913.jpg,34,1,2,-1,-1,70.13
197920.jpg,23,-1,1,-1,-1,46.44
197921.jpg,28,-1,2,-1,-1,68.88
197930.jpg,27,-1,2,1,-1,69.81
197931.jpg,30,-1,2,1,-1,69.38
197978.jpg,30,-1,2,1,-1,64.06
197979.jpg,40,1,2,-1,-1,63.84
197986.jpg,25,-1,2,1,-1,55.63
197988.jpg,49,1,1,1,-1,32.97
197996.jpg,25,-1,2,1,-1,65
197999.jpg,35,-1,2,1,-1,59.44
198002.jpg,49,-1,2,1,-1,48.91
198012.jpg,36,1,2,-1,-1,34.31
198013.jpg,23,-1,2,-1,-1,76.44
198026.jpg,23,1,1,1,-1,63.38
198029.jpg,22,-1,2,1,-1,70.5
198037.jpg,31,-1,2,-1,-1,75.56
198053.jpg,33,-1,2,-1,-1,75.56
198055.jpg,32,1,2,1,-1,62.91
198073.jpg,29,-1,2,-1,-1,63.91
198078.jpg,43,1,2,-1,1,44.22
198087.jpg,32,-1,2,2,-1,42.38
198093.jpg,23,1,2,-1,-1,59.09
198099.jpg,22,-1,1,-1,-1,58.94
198109.jpg,32,-1,2,1,-1,65.69
198114.jpg,43,1,3,1,-1,20.86
198115.jpg,31,-1,2,-1,-1,64.94
198117.jpg,32,-1,2,1,-1,67.88
198120.jpg,52,1,0,1,-1,46.09
198126.jpg,46,1,2,1,-1,42.31
198128.jpg,69,1,2,1,-1,20.97
198131.jpg,28,-1,2,-1,-1,55.94
198141.jpg,23,-1,1,-1,-1,56.53
198142.jpg,52,1,2,1,-1,38.84
198183.jpg,24,-1,1,1,-1,59.22
198187.jpg,29,-1,2,1,-1,78.63
198190.jpg,32,-1,2,1,-1,73.5
198206.jpg,42,1,3,1,-1,11.74
198210.jpg,30,-1,2,-1,-1,68.56
198211.jpg,31,-1,2,-1,-1,60.06
198214.jpg,28,1,3,-1,-1,58.03
198223.jpg,63,1,2,-1,-1,42.03
198224.jpg,40,1,2,1,-1,48.22
198228.jpg,25,-1,2,-1,-1,59.94
198229.jpg,23,-1,1,-1,-1,81
198233.jpg,42,-1,2,1,-1,62.34
198235.jpg,32,-1,2,1,-1,58.72
198246.jpg,30,-1,2,1,-1,58.88
198268.jpg,29,-1,2,1,1,38.47
198271.jpg,36,-1,1,1,1,50.06
198277.jpg,33,-1,2,1,-1,40.81
198294.jpg,33,-1,2,1,-1,61.38
198310.jpg,24,-1,2,1,-1,50.5
198324.jpg,22,-1,1,-1,-1,60.84
198329.jpg,31,-1,2,1,-1,50.91
198331.jpg,28,-1,2,1,-1,59.88
198337.jpg,23,-1,1,1,-1,64.56
198338.jpg,67,1,2,1,-1,20.05
198342.jpg,32,-1,2,1,-1,74.81
198347.jpg,31,1,3,-1,-1,25.61
198355.jpg,32,-1,2,1,1,47.44
198361.jpg,34,-1,2,1,-1,55.28
198366.jpg,16,-1,2,-1,-1,48.56
198381.jpg,58,1,2,1,-1,22.58
198386.jpg,23,-1,2,-1,-1,69.69
198399.jpg,46,1,2,-1,-1,26.31
198403.jpg,24,-1,2,-1,-1,69.56
198406.jpg,31,-1,1,-1,-1,71.81
198430.jpg,30,-1,2,1,-1,49.69
198433.jpg,23,1,1,1,-1,59.25
198457.jpg,34,1,2,-1,-1,69.06
198473.jpg,40,1,2,1,-1,54.72
198474.jpg,36,-1,3,1,-1,48.69
198479.jpg,52,1,2,-1,-1,53.38
198483.jpg,32,-1,2,1,-1,64.75
198487.jpg,30,-1,2,1,-1,40.25
198496.jpg,35,-1,2,1,-1,46.41
198505.jpg,54,1,2,1,-1,61.06
198506.jpg,33,-1,2,1,-1,71.19
198523.jpg,31,-1,2,1,-1,78
198536.jpg,28,-1,2,1,-1,70.81
198546.jpg,32,1,2,1,-1,34.16
198583.jpg,31,-1,2,1,-1,62.75
198597.jpg,31,-1,2,-1,-1,67.75
198598.jpg,31,-1,2,1,1,36.69
198602.jpg,45,1,3,1,-1,43.81
198605.jpg,50,1,2,1,-1,51.88
198611.jpg,27,-1,2,-1,-1,46.31
198650.jpg,29,-1,2,-1,-1,79.06
198655.jpg,26,-1,2,-1,-1,59.44
198669.jpg,32,-1,2,1,-1,57.41
198673.jpg,32,1,2,1,-1,61.56
198681.jpg,32,-1,2,1,-1,62.47
198693.jpg,31,-1,2,1,-1,55.41
198700.jpg,27,-1,2,-1,-1,73.19
198701.jpg,30,-1,2,-1,-1,72.44
198702.jpg,30,-1,2,-1,-1,35.81
198705.jpg,23,-1,2,-1,-1,58.66
198706.jpg,32,-1,2,-1,-1,67.81
198716.jpg,33,1,2,-1,-1,56.19
198724.jpg,42,1,2,-1,-1,59.88
198725.jpg,32,-1,2,1,-1,58.94
198727.jpg,33,-1,2,1,-1,51.56
198731.jpg,48,1,2,1,1,23.31
198736.jpg,36,1,2,1,1,57.97
198739.jpg,32,1,2,-1,-1,68.25
198744.jpg,39,1,2,-1,-1,54.69
198745.jpg,41,1,2,-1,-1,59.19
198761.jpg,30,-1,2,1,-1,59
198769.jpg,27,-1,2,1,-1,61
198772.jpg,35,1,2,1,-1,55.97
198780.jpg,43,-1,2,1,-1,48.16
198783.jpg,47,-1,2,1,-1,46.28
198784.jpg,36,-1,3,1,-1,36.28
198796.jpg,30,1,2,-1,-1,61.81
198803.jpg,32,-1,2,1,-1,55.47
198808.jpg,24,-1,1,1,-1,72.19
198816.jpg,60,-1,2,1,-1,33.31
198826.jpg,33,-1,2,1,-1,44.13
198829.jpg,38,1,2,1,-1,53.5
198832.jpg,31,-1,2,1,-1,63.72
198844.jpg,51,-1,2,1,-1,41.31
198853.jpg,26,-1,2,-1,-1,64.31
198854.jpg,46,1,2,-1,-1,47
198855.jpg,29,-1,2,-1,-1,69.5
198862.jpg,33,-1,1,1,-1,64.94
198866.jpg,32,-1,2,1,-1,62.56
